Saldo_Atual;Limite_Credito;Score_Credito;Renda_Mensal;Anos_Conta;Tipo_Conta_Corrente;Tipo_Conta_Poupança;Tipo_Conta_Salário;Status_Conta_Ativa;Status_Conta_Em_Atraso;Status_Conta_Encerrada;Status_Conta_Inativa;Agencia;CPF_Cliente;ContaID;Data_Abertura;Data_Ultimo_Movimento;Nome_Cliente
-0.7921725796512401;2.0367639804043707;1.1652229601116657;-0.03677818313610523;-0.057825479401097744;0.0;1.0;0.0;1.0;0.0;0.0;0.0;16863-I;2428.0;Benicio das Neves;;2020-04-29;2021-05-26
-0.7109577999432427;-0.11858804730125276;-0.2439463369933845;-0.1509176555935721;0.16417663673647612;1.0;0.0;0.0;0.0;0.0;1.0;0.0;97443-E;3068.0;Yuri das Neves;;2019-09-08;
-0.008865351495249972;1.6974942386640104;1.1955639258388078;0.7222426154160801;0.06266284858809822;0.0;1.0;0.0;0.0;0.0;0.0;1.0;78237-V;7873.0;Antônio Costela;;2019-12-24;2022-08-24
3.1908309461954256;0.6742224457995897;-0.02144592166100815;0.09890853433239018;-0.018927672727420356;0.0;0.0;1.0;0.0;0.0;0.0;1.0;75668-X;1978.0;Luana Farias;;;2019-04-25
-1.4132205443630999;0.8664457720597941;0.6662826348208823;1.5550234694110376;0.9886203928200313;0.0;1.0;0.0;1.0;0.0;0.0;0.0;11122-Z;9778.0;Josué Aragão;;2017-04-22;2022-04-30
-1.1795101369312029;1.0078819829332775;0.5348051166699327;0.8694606701389849;-1.471428697542061;0.0;1.0;0.0;0.0;0.0;1.0;0.0;77986-M;9806.0;Dr. Luiz Gustavo Borges;;2024-05-28;2024-10-17
1.153420424625443;0.13091842073234577;0.04934966503565705;-0.042920563852511015;-0.19823707422315334;0.0;1.0;0.0;0.0;0.0;1.0;0.0;13703-F;9545.0;Sr. Yago Novais;;2020-09-24;2022-04-15
-0.6298111386239911;-0.42641111585157976;-0.5507272126789337;1.34152296549889;0.007636683049725303;0.0;0.0;1.0;0.0;0.0;0.0;1.0;84006-H;2394.0;Hellena Pinto;;2020-02-20;2022-12-23
0.5885272412729884;-1.0735039261422672;-1.3058801374433624;1.1014535328718287;0.46397436622140537;0.0;1.0;0.0;0.0;0.0;1.0;0.0;88800-T;9101.0;Luiz Fernando da Mota;;2018-10-27;2021-06-16
1.2718530736215141;0.48997151555939406;0.005523825652007163;-1.4957952600955695;-1.2219134986353004;1.0;0.0;0.0;0.0;0.0;1.0;0.0;58302-C;5848.0;Yan Sampaio;;2023-09-08;2024-01-12
-0.2724620712635435;2.7472668664467923;-0.014703484832754323;0.06952327514650114;-0.07585129224987516;1.0;0.0;0.0;0.0;1.0;0.0;0.0;16392-F;3020.0;Sophie Rios;;2020-05-18;2021-09-04
-0.49922124941426055;-1.3693684006625817;-1.5789488289876425;0.4818676941699853;-1.5122239581998203;0.0;1.0;0.0;0.0;1.0;0.0;0.0;43208-J;3752.0;Sra. Clarice Lopes;;2024-07-10;2025-01-10
-1.2927096537844605;0.09238517330230482;0.23813789622676423;0.017869955106920264;-1.2323494955477505;0.0;1.0;0.0;0.0;1.0;0.0;0.0;93294-M;7658.0;Dr. Anthony Gabriel Viana;;2023-09-19;2023-11-06
-0.7407236436476905;1.0549781742366608;0.4909792772862828;0.018448324009247192;1.405111542325993;1.0;0.0;0.0;0.0;0.0;0.0;1.0;48192-F;5983.0;Rhavi das Neves;;2016-02-08;2020-11-26
3.1908309461954256;-0.761694659581936;-0.732773007041787;1.3605095980402693;0.8406189820616484;0.0;1.0;0.0;0.0;1.0;0.0;0.0;56253-R;1285.0;Gustavo Camargo;;2017-09-25;2018-05-25
-0.34790760188026487;-1.4034725391926177;-1.5351229896039926;0.554483025405481;-0.7703194504238249;0.0;0.0;1.0;0.0;1.0;0.0;0.0;69979-N;4290.0;Enzo Gabriel Barbosa;;2022-05-20;2024-09-08
-1.2471403438909876;-0.31391174979146014;1.0067756946477007;-0.03677818313610523;-0.7532423645670884;1.0;0.0;0.0;0.0;0.0;1.0;0.0;24460-H;5719.0;Sr. Antônio Martins;;2022-05-02;2023-05-28
0.2686186894156817;0.8165444784530744;0.8449572107696088;0.41683637533622103;1.5199075083629432;0.0;0.0;1.0;0.0;1.0;0.0;0.0;52682-O;2714.0;Maria Clara Gomes;;2015-10-10;2015-11-25
1.2221562939507036;-1.3224198463225318;-1.2215996770901896;-0.5348687953289271;-0.13562109274845283;1.0;0.0;0.0;0.0;0.0;1.0;0.0;89258-D;5431.0;Stephany da Mota;;2020-07-20;2020-10-19
-1.0696414831424506;0.21566203768576905;1.3944658122722957;-0.28508036242329476;-0.06446656834538439;0.0;0.0;1.0;1.0;0.0;0.0;0.0;67795-M;;Sarah da Cruz;;2020-05-06;2022-12-26
0.11123682875091472;0.1623650939223791;0.5550324271546941;0.5094886707695474;-1.3632738204493968;0.0;0.0;1.0;1.0;0.0;0.0;0.0;34640-J;6102.0;Anthony Barros;;2024-02-04;2024-08-11
-1.409611531211216;1.9062529048175656;1.1382532127986504;-0.21347588959572406;0.9554149480985993;0.0;1.0;0.0;1.0;0.0;0.0;0.0;66888-W;9762.0;Rael Freitas;;2017-05-27;2019-02-28
-1.5096528459717438;-0.9838882893988389;-1.2047435850195551;-0.03677818313610523;0.3634093050650684;1.0;0.0;0.0;0.0;0.0;0.0;1.0;66182-V;2702.0;Dr. Isaque Andrade;;2019-02-10;2021-03-07
1.2787393381430567;-0.6745888512151769;-0.8777353988492443;-1.6013003884948531;-1.582429755610848;0.0;1.0;0.0;0.0;1.0;0.0;0.0;88225-V;2656.0;Sophia Cirino;;2024-09-22;2025-01-21
0.1962044270981481;0.3603462617525896;1.6371935380894336;0.8564516604071168;-1.3348120106881691;1.0;0.0;0.0;1.0;0.0;0.0;0.0;23726-V;2193.0;Arthur Miguel Pacheco;;2024-01-05;2024-05-04
0.8394905228322234;0.08234585979562739;-0.4563330970833801;-1.2067120663956306;-1.5141214121839022;0.0;0.0;1.0;0.0;0.0;0.0;1.0;16912-W;9450.0;Gabriel Machado;;2024-07-12;2025-01-16
-0.6248189437450746;0.27885065799250286;0.4741231852156482;0.6105727953338321;-1.3186836518234737;1.0;0.0;0.0;0.0;1.0;0.0;0.0;18767-N;8739.0;Eduardo da Mota;;2023-12-19;2024-03-15
0.9742476175460603;0.935687507863201;-0.024817140075135066;-0.5101190685026388;1.749499440436845;1.0;0.0;0.0;1.0;0.0;0.0;0.0;26602-U;8352.0;Brenda Oliveira;;2015-02-10;2015-05-27
-0.591013301152508;0.03569257938224454;-0.2978858316194151;-0.39155001106918935;1.047441466326568;1.0;0.0;0.0;1.0;0.0;0.0;0.0;34698-F;6719.0;Bryan da Mota;;2017-02-19;2019-09-08
1.0305827864904773;0.3275708558925548;0.797760152971832;-1.4489044733021534;0.22774134520321757;0.0;1.0;0.0;0.0;0.0;1.0;0.0;49206-Q;7432.0;Kaique Novaes;;2019-07-03;2022-08-07
-0.9366554665360045;-0.1844341329479893;-0.6518637651027411;-1.0495742126951275;-0.03220985061599303;0.0;0.0;1.0;0.0;0.0;0.0;1.0;41552-W;8796.0;João Mendonça;;2020-04-02;2021-04-03
0.5897514800929479;0.8946444320564907;0.9966620394053199;0.3309992220724525;-0.07015893029762978;1.0;0.0;0.0;0.0;0.0;1.0;0.0;40559-Y;1939.0;Maria Flor Souza;;2020-05-12;2022-04-24
-0.18862347213718936;-0.1492965356746187;0.3999563801048561;-0.6973115103857892;0.6451812217012199;1.0;0.0;0.0;0.0;0.0;0.0;1.0;49886-N;3531.0;Srta. Sofia Silva;;2018-04-19;2021-11-06
0.03654501549114895;0.6051283469595161;0.3628729775494601;-0.31430429615868327;0.2343824341475039;0.0;0.0;1.0;1.0;0.0;0.0;0.0;67033-F;2548.0;Yan Novais;;2019-06-26;2023-07-24
0.053434591545176276;-0.814401055491992;-0.9283036750611481;-1.3906505396176172;-0.6194718586893195;1.0;0.0;0.0;1.0;0.0;0.0;0.0;76292-E;4233.0;Manuella Duarte;;2021-12-12;2023-02-17
-1.6211248047993092;1.4875544768037872;0.7269645662751668;0.01611082120518353;0.38523002588200933;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29853-T;4347.0;Carlos Eduardo Vasconcelos;;2019-01-18;2022-03-22
1.4851613928982237;2.6250972792883296;1.5866252618775298;-0.7626671963487517;-1.3831970872822559;1.0;0.0;0.0;0.0;0.0;1.0;0.0;55978-L;3038.0;Nicole Moreira;;2024-02-25;2024-12-07
3.1908309461954256;-0.03399206731116282;-0.4630755339116339;0.056390696984462536;0.7305666509849023;0.0;1.0;0.0;0.0;1.0;0.0;0.0;58745-M;3637.0;Dra. Olivia Lima;;2018-01-19;2022-11-12
-0.0684891248741168;1.0551258111999946;0.5820021744677095;-0.8712100486564004;-1.1536051552083546;1.0;0.0;0.0;0.0;0.0;0.0;1.0;44015-E;5437.0;Mariah Brito;;2023-06-28;2023-08-24
0.09855419392776231;0.11261143727899305;-0.06864297945878495;-0.03677818313610523;-1.6915333596955533;0.0;1.0;0.0;1.0;0.0;0.0;0.0;32012-N;5550.0;Maria Isis Fernandes;;2025-01-15;2025-01-21
0.4030578983153714;-1.0361517744188942;-1.0665236300403516;0.9254491826037234;1.503779149498248;0.0;1.0;0.0;0.0;1.0;0.0;0.0;72951-R;9135.0;Henrique Rios;;2015-10-27;2024-03-15
-0.24060411000844914;-1.3091325196225179;-1.5351229896039926;-0.5077472411346386;-1.6317635591969755;0.0;0.0;1.0;1.0;0.0;0.0;0.0;40490-L;2742.0;Letícia Camargo;;2024-11-13;2024-11-26
0.6065634768709032;0.028458368178903595;0.6056007033665979;-0.45598236626226446;1.2267508678223007;0.0;0.0;1.0;0.0;1.0;0.0;0.0;53328-J;8886.0;Anna Liz Ramos;;2016-08-14;2018-07-31
0.0030250916958218413;-0.08625555233121823;-0.42262091294211096;-1.4775551868198054;0.011431591017888793;0.0;0.0;1.0;1.0;0.0;0.0;0.0;42443-N;3241.0;Bianca Caldeira;;2020-02-16;2020-11-15
-0.5967995798409704;-0.39437389480821233;-0.49341649963877615;-1.0839588446183428;0.29984459659832696;1.0;0.0;0.0;1.0;0.0;0.0;0.0;33740-S;7937.0;Sra. Isabelly Sá;;2019-04-18;2023-08-22
-0.019142398034361283;-0.317750310838131;-0.08212785311529261;0.5805456668023339;0.6850277553669386;1.0;0.0;0.0;0.0;0.0;0.0;1.0;67981-A;1593.0;Diego Castro;;2018-03-08;2023-05-20
-1.3757541691012682;-0.1532827336846229;1.6203374460187991;-1.324055736896553;-0.45818827004236395;1.0;0.0;0.0;0.0;0.0;1.0;0.0;42647-H;5018.0;Sra. Maya Teixeira;;2021-06-25;2022-09-30
1.1174242712540416;-0.8461430026086924;-1.0058416985860672;-1.574347024663853;-1.3945818111867467;0.0;1.0;0.0;0.0;1.0;0.0;0.0;42143-L;6478.0;Maria Laura Cavalcante;;2024-03-08;
-1.4470444780044964;2.3568409169113775;1.5124584567667378;1.185157414486954;0.7514386448098026;0.0;1.0;0.0;1.0;0.0;0.0;0.0;84324-F;5957.0;Luigi Moraes;;2017-12-28;2021-07-21
-1.0112419485835429;-0.6453567324751457;-0.9552734223741634;-0.6734473573090581;1.4990355145380436;1.0;0.0;0.0;0.0;1.0;0.0;0.0;75276-U;5732.0;Emanuella Teixeira;;2015-11-01;2020-07-18
1.4606349885948067;0.19085902784574282;-0.13606734774132323;1.1290521985048316;0.9573124020826809;1.0;0.0;0.0;1.0;0.0;0.0;0.0;28192-P;8023.0;Cauã Silveira;;2017-05-25;2024-08-09
3.1908309461954256;2.7472668664467923;0.5853733928818364;-1.42765070331278;0.5142568967995739;1.0;0.0;0.0;0.0;1.0;0.0;0.0;92702-B;5291.0;Asafe Casa Grande;;2018-09-04;2019-05-22
0.6857246133033792;-0.46110580223494985;-0.9148188014046404;-0.9625494295191621;-0.32346903717255404;1.0;0.0;0.0;0.0;1.0;0.0;0.0;48821-J;5905.0;Gustavo Guerra;;2021-02-03;2024-12-10
-1.6288978698261907;0.05473774765226487;1.306814133504996;1.4440006673589898;1.0825443650320818;0.0;0.0;1.0;0.0;1.0;0.0;0.0;82559-R;9752.0;Maria Ramos;;2017-01-13;2022-08-08
-1.0060693661196145;-0.37769091795152804;-0.7192881333852794;-1.6316656139811245;0.6281041358444834;1.0;0.0;0.0;0.0;1.0;0.0;0.0;12482-R;3977.0;Brayan Ferreira;;2018-05-07;2023-04-22
0.810350359142922;1.2396720153668572;0.8786693949108779;-0.17207188434753018;-0.3016483163556131;1.0;0.0;0.0;0.0;1.0;0.0;0.0;48960-P;7694.0;Srta. Luísa Rodrigues;;2021-01-11;2022-02-26
-0.6459722263539313;-0.7786729103652874;-0.8305383410514675;-1.649758091631962;-0.8898590514209802;1.0;0.0;0.0;1.0;0.0;0.0;0.0;98604-F;2688.0;Srta. Vitória Araújo;;2022-09-23;2024-11-24
1.5390089792017756;0.5990752314628431;0.366244195963587;-0.942629168838715;-0.5710867820952328;0.0;1.0;0.0;1.0;0.0;0.0;0.0;17048-W;1086.0;Juan Vieira;;2021-10-22;2022-09-26
1.45611205372725;1.3771220282303367;1.546170640908007;0.05486840257388663;-0.24757087780928086;0.0;0.0;1.0;0.0;1.0;0.0;0.0;80918-G;1711.0;Dr. Henry Andrade;;2020-11-15;2022-02-18
-0.1027318604611356;1.5424754271638457;1.3607536281310266;-0.43038139025035527;1.3225722940184332;1.0;0.0;0.0;0.0;0.0;1.0;0.0;78098-W;1516.0;Evelyn Nascimento;;2016-05-05;2022-06-20
0.561805280384163;1.0583738243933314;0.9090103606380202;0.6260806333202646;-0.85855106068363;0.0;1.0;0.0;0.0;1.0;0.0;0.0;80824-Y;4682.0;Luigi Brito;;2022-08-21;2023-05-01
3.1908309461954256;0.33140941693922543;1.2191624547376962;-0.2179415153638399;1.1081599938171867;0.0;0.0;1.0;1.0;0.0;0.0;0.0;92304-L;2120.0;Luísa Brito;;2016-12-17;2019-01-16
0.9521778903182442;-0.8000802700486435;-0.537242339022426;-1.233413144681699;1.7352685355562312;0.0;1.0;0.0;1.0;0.0;0.0;0.0;14738-R;4853.0;Srta. Ágatha Pimenta;;2015-02-25;2016-10-29
-1.114985623917569;0.7976469471463877;1.2393897652224577;-0.9610511623033414;1.2903155762890421;0.0;0.0;1.0;0.0;0.0;0.0;1.0;16848-H;2072.0;Alana Casa Grande;;2016-06-08;2018-04-28
-1.320035850010494;-1.2799004008824866;-1.5148956791192312;0.7120550848397786;-0.48190644484338674;0.0;1.0;0.0;0.0;1.0;0.0;0.0;52833-L;3184.0;Luísa Moreira;;2021-07-20;2024-08-02
-0.13998189676611697;0.23515011684578987;0.5482899903264403;-0.634119988179012;-0.9723982997285398;0.0;0.0;1.0;0.0;0.0;1.0;0.0;76755-P;4697.0;Yago da Mata;;2022-12-19;2024-12-18
0.3931580258176491;-1.0444194443655697;-1.2654255164738395;0.7299107229994555;-0.018927672727420356;0.0;1.0;0.0;1.0;0.0;0.0;0.0;27830-K;4017.0;Isaac Silva;;2020-03-19;2022-10-21
-0.9315522639124653;0.32166537735921513;-0.1259536924989425;0.9847946374214354;0.41843547060344133;1.0;0.0;0.0;1.0;0.0;0.0;0.0;98163-B;2582.0;Isabel da Rocha;;2018-12-14;2022-11-05
-1.4279681755265647;0.6681693303029166;0.9696922920923047;-0.995216117017364;-0.6422413064983015;0.0;0.0;1.0;1.0;0.0;0.0;0.0;91836-O;5382.0;Bruno Farias;;2022-01-05;2023-02-12
-1.479986026221306;1.92293588167425;0.9562074184357969;-1.0806774163060298;1.0398516503902406;1.0;0.0;0.0;1.0;0.0;0.0;0.0;58081-Y;9694.0;Ayla Sales;;2017-02-27;2017-06-24
-1.0136620435614838;-0.7637615770686049;-0.024817140075135066;-0.15256695089071237;0.6072321420195834;0.0;0.0;1.0;1.0;0.0;0.0;0.0;61647-V;4637.0;Raul Vasconcelos;;2018-05-29;2021-11-15
0.5700665271970558;0.9669865440899009;1.0168893498900815;0.7383374034458238;0.2248951642270947;0.0;1.0;0.0;0.0;0.0;0.0;1.0;73179-I;1571.0;Davi Teixeira;;2019-07-06;2021-01-05
0.3290542069271025;1.01644492680662;1.236018546808331;0.9221231323582939;-0.23049379195254438;0.0;0.0;1.0;0.0;0.0;1.0;0.0;61548-S;6997.0;Vicente Carvalho;;2020-10-28;2022-07-30
-0.03313441966340524;2.2722449369212874;1.192192707424681;-0.593857274681701;1.3197261130423106;0.0;0.0;1.0;0.0;0.0;1.0;0.0;22788-Y;8813.0;Sara da Luz;;2016-05-08;2023-07-02
0.3553939479679656;0.747450379613001;1.6135950091905453;0.2357073676724228;1.4136500852543612;0.0;0.0;1.0;0.0;0.0;0.0;1.0;89948-N;2414.0;Daniela Viana;;2016-01-30;2020-04-16
0.490876377376781;-1.2478631798391193;-1.3800469425541546;-0.8164091661038582;-0.21721161406397171;0.0;1.0;0.0;0.0;0.0;1.0;0.0;63699-X;4752.0;Julia Cavalcanti;;2020-10-14;2020-11-11
-1.4225899764447554;-0.9744395237454953;-1.0294402274849555;-0.11624298110509487;-1.172579695049173;0.0;1.0;0.0;0.0;1.0;0.0;0.0;84459-J;6689.0;Theo Azevedo;;2023-07-18;2024-01-27
-0.07977974780873268;-0.46863528736495796;0.2280242409843835;-1.4391168238957102;-1.5976093874835027;0.0;1.0;0.0;0.0;1.0;0.0;0.0;70126-Q;9420.0;Oliver da Mata;;2024-10-08;2025-01-26
-1.4065935081542842;-0.5296093532216893;-0.9249324566470212;0.7046976145600269;1.134724349594332;1.0;0.0;0.0;1.0;0.0;0.0;0.0;25487-L;8221.0;Dr. Caio Campos;;2016-11-19;2017-01-10
-0.9191484099025131;-1.369516037625915;-1.4710698397355813;-0.33353978178860066;-1.30445274694286;0.0;0.0;1.0;1.0;0.0;0.0;0.0;48783-D;4895.0;Larissa Cunha;;2023-12-04;2024-01-26
0.8854893570102877;0.6649213171095798;0.02912235455089556;-1.2927242749354744;-0.4306751872731775;0.0;1.0;0.0;0.0;0.0;0.0;1.0;87647-I;5235.0;Sr. Diego Casa Grande;;2021-05-27;2022-09-26
0.26618850282459333;-1.3537188825492317;-1.558721518502881;1.3347249856113006;1.1527501624431098;0.0;0.0;1.0;0.0;0.0;0.0;1.0;25845-V;4708.0;Benicio Albuquerque;;2016-10-31;2018-10-29
-0.9508587813153248;-1.3699589485159156;-1.5755776105735155;1.0540187017400222;1.62047256951928;0.0;1.0;0.0;0.0;0.0;1.0;0.0;64065-I;5521.0;Heloísa Viana;;2015-06-26;2016-06-29
-0.2793363519944733;-0.9601187383021467;-0.5338711206082991;1.1181490007704578;-0.8044736221372979;0.0;0.0;1.0;0.0;1.0;0.0;0.0;11651-V;4565.0;Anthony Cirino;;2022-06-25;2023-06-14
0.30343412404882264;-0.26592973670807585;-0.024817140075135066;3.1536548520674117;-0.258006874721731;0.0;1.0;0.0;1.0;0.0;0.0;0.0;18868-B;8747.0;Sra. Maria Vargas;;2020-11-26;2022-02-09
1.0442121407720324;-0.7491455176985893;-0.5035301548811569;3.1536548520674117;-0.211519252111726;1.0;0.0;0.0;0.0;0.0;0.0;1.0;38796-J;3141.0;Enzo Gabriel Fernandes;;2020-10-08;2020-10-18
0.7817349593372924;-0.4647967263182871;-0.1933780607814808;0.8791556432228003;-1.6640202769263666;1.0;0.0;0.0;0.0;0.0;0.0;1.0;61088-X;4690.0;Dra. Isis Correia;;2024-12-17;2025-01-23
0.1509738169709394;-0.2896992878047677;0.4741231852156482;-0.06301416358083656;1.1793145182202551;1.0;0.0;0.0;0.0;0.0;0.0;1.0;53659-N;4149.0;Vicente Siqueira;;2016-10-03;2020-07-20
0.7851831374046373;-0.3373860269614851;-0.813682248980833;1.2011715397914475;-1.2646062132771416;1.0;0.0;0.0;0.0;0.0;0.0;1.0;24804-T;5796.0;Gael da Cunha;;2023-10-23;2024-06-01
-1.1472642792957508;-0.5257707921750188;0.008895044066134077;0.25632956568536774;-0.948680124927517;0.0;0.0;1.0;0.0;1.0;0.0;0.0;33810-H;5005.0;Benício Cavalcante;;2022-11-24;2023-12-09
-1.188014213185458;-0.3373860269614851;-0.3585677630736996;1.4093603174344491;-0.6308565825938104;0.0;0.0;1.0;1.0;0.0;0.0;0.0;21744-O;3139.0;Miguel Pereira;;2021-12-24;2022-06-17
-0.00974269111326295;-0.5374341122783644;-0.7024320413146449;-1.633024866713003;-1.44960797672512;0.0;1.0;0.0;0.0;0.0;0.0;1.0;51986-V;4890.0;Bento Duarte;;2024-05-05;2024-07-28
0.8657179946768203;0.22009114658577394;1.1685941785257925;0.13271651358147496;-1.6365071941571803;0.0;0.0;1.0;1.0;0.0;0.0;0.0;75253-E;3604.0;Sophia Cardoso;;2024-11-18;2025-01-13
-0.9694450098297797;1.359848503520318;1.1551093048692849;-0.5866079267783488;0.41748674361140037;0.0;0.0;1.0;0.0;0.0;1.0;0.0;61966-K;1952.0;Srta. Maysa da Mota;;2018-12-15;2020-01-09
1.3667400969669434;-0.6762128578118453;-0.7091744781428987;1.4896797970454532;0.02755994988258432;0.0;0.0;1.0;0.0;1.0;0.0;0.0;71614-X;4654.0;Maya da Cunha;;2020-01-30;2022-12-05
-0.289086742472448;0.5587703404728004;0.04260722820740322;-1.5451179422438737;-1.472377424534102;0.0;1.0;0.0;1.0;0.0;0.0;0.0;62912-F;3484.0;Ana Lívia Sampaio;;2024-05-29;2025-01-30
-0.3658158001363704;0.12117438115233546;0.07969063076279928;-0.03677818313610523;-1.4296847098922607;0.0;1.0;0.0;1.0;0.0;0.0;0.0;57028-N;6964.0;Olívia Ramos;;2024-04-14;2024-07-01
0.8617974029690064;0.25877203097914825;-0.30462826844766894;-0.010890597015328041;1.3832908215090514;0.0;0.0;1.0;0.0;0.0;1.0;0.0;58806-O;2933.0;Maria Isis Dias;;2016-03-02;2016-06-15
-0.6715948321354982;-0.579510646828409;-0.655234983516868;1.1856551206640311;-1.113758621542636;1.0;0.0;0.0;1.0;0.0;0.0;0.0;46026-V;8172.0;Bryan Borges;;2023-05-17;2025-01-22
-1.1525503924075888;-1.0695177281322632;-1.3867893793824084;0.8164377999983443;-1.6820460897751441;1.0;0.0;0.0;1.0;0.0;0.0;0.0;36466-F;9292.0;Théo Pinto;;2025-01-05;2025-01-13
0.1350479899725009;-0.007712687837801548;-0.47993162598226846;0.29469927948159036;-1.0710659069007948;0.0;0.0;1.0;0.0;0.0;0.0;1.0;10677-V;3643.0;Clara Andrade;;2023-04-02;2024-07-10
1.5378314140926237;-0.5855637623250822;-0.018074703246881235;-1.6229866479898243;-0.16123672153355753;1.0;0.0;0.0;0.0;0.0;1.0;0.0;60001-F;1452.0;Maria Clara Lima;;2020-08-16;2022-05-19
-1.087427951314964;-1.470056809656022;-1.6733429445831962;0.1333343557323289;-1.1033226246301862;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;6414.0;Davi Lucas da Paz;;2023-05-06;2023-11-10
-0.3641279778374469;0.9813073295332495;1.3641248465451536;-0.13121192343772708;0.18504863056137638;0.0;0.0;1.0;0.0;1.0;0.0;0.0;81489-W;4651.0;Maria Alice da Conceição;;2019-08-17;2021-11-19
-1.037987246327772;-0.3970313601482153;-0.05178688738815038;-0.06444893035337511;0.4630256392293644;0.0;1.0;0.0;1.0;0.0;0.0;0.0;23450-Y;6294.0;Daniel Santos;;2018-10-28;2022-03-18
